"2772","Claret SUD",3.8867,43.8757,"0","0","0","2","2","1","0","0"
"2773","Cezas",3.7844,43.9667,"0","0","0","2","2","2","0","0"
"2776","La guimorais",-1.93417,48.6953,"1","0","0","0","0","0","1","1"
"2777","Sougeal le marais",-1.51389,48.5139,"2","1","1","1","2","1","1","1"
"2778","Malleval",5.44194,45.1317,"0","0","0","0","0","0","0","2"
"2779","La lia",5.437,45.1757,"0","0","0","0","0","0","0","2"
"2780","Connex",5.72556,44.9953,"0","0","0","2","2","0","0","0"
"2781","Jas d'oris",5.88778,44.9269,"0","0","0","0","1","2","0","0"
"2782","Chalais",5.6617,45.2924,"0","0","0","1","2","0","0","0"
"2783","Villard - cote 2000",5.5672,45.03,"2","0","0","0","0","2","2","0"
"2784","Colombiers d'Entraigues",5.92944,44.8722,"0","0","0","0","0","0","1","2"
"2785","Saint Pierre de Chartreuse - La Scia",5.846,45.3453,"0","0","0","1","2","2","2","2"
"2786","Allevard-Malatrait",6.1066,45.3937,"1","0","0","0","0","0","2","1"
"2787","Allevard-St Pierre",6.0388,45.385,"0","0","0","2","0","0","0","0"
"2788","Courtet",5.79806,44.77,"1","0","0","0","0","0","2","2"
"2789","Méaudre",5.51722,45.1169,"0","2","2","0","0","0","0","0"
"2791","Chamrousse - l'Aiguille / la Croix",5.88341,45.1301,"1","0","0","0","1","2","2","2"
"2792","L'allevoux",5.38,45.1236,"1","0","0","0","0","1","2","1"
"2793","Le Grand Ratz",5.6359,45.3293,"0","0","0","0","0","2","2","1"
"2794","Montaud",5.57445,45.245,"2","1","0","0","0","0","0","1"
"2795","Alpes d'huez",6.06059,45.1012,"0","0","2","0","0","0","0","0"
"2797","Lans en vercors",5.59722,45.1186,"0","0","0","0","0","0","2","0"
"2798","Les 2 alpes",6.14833,44.9969,"0","0","0","0","0","2","2","0"
"2799","Varces-plateau de Saint Anges",5.64694,45.0967,"2","0","0","0","0","0","0","0"
"2800","Prapoutel les 7 laux",6.01694,45.2386,"0","0","0","0","0","0","2","0"
"2803","Lezat",5.93667,46.5028,"0","0","2","2","0","0","0","0"
"2804","Noirmont",6.10722,46.4869,"2","0","0","0","0","0","0","2"
"2805","Septmoncel",5.9,46.3667,"0","0","0","0","0","0","2","0"
"2806","Montcusel",5.66667,46.3333,"0","0","0","0","2","0","2","0"
